,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0,-5.315009693890023,-1.7078248764340145,-11.276098727539656,11.553712067717719,-37.4614969616013,-25.232510605477355,38.06245218334761,-26.91789044120762,-40.66300587099326,0.3450035801786141,-0.13546139217005296,-40.952829823780235,4.8299039250226246,-4.736623961014505,-16.057686386083528,-40.92089170216421,39.59712177219864,-33.39582101088519,36.046998398938356,33.129607891279086,5.210423909258693,0.1127357575271824,39.68101997107017,32.59000884814043,40.734765567854474,33.209860329106355,28.88762657463189,0.6982649906201324,39.02059770064864,-7.391658233341681,-4.888859445661272,-7.619820041146601,-1.9808399836558142,19.308648603527985,-2.19529359320087,-28.652888295751097,-40.39405697214232,25.568726926145615,-15.911751965419596,39.709968152787575,-0.98795882886389,0.8613835703181688,0.9917403813163922,2.7912554868666657,-41.03656297650503,41.03653252788834,-41.035231784391364,41.03485106320839,-41.036390308252734,-41.03464558165978,0.655733294308948,-0.05401814364744081,1.023108354480555,-0.40514670295739624,2.0935500797945386,-0.2340462673638215,-1.8176565685360422,-0.038941727362482234,0.16894570457821342,-0.7134536876533991,1.2099352183482415,-2.048998063759935,0.1390210839074483,-0.06443420773448301,1.2811052654249862,-0.42282572177543853,-1.1932992298756937,-0.6195730528016032,1.6729449194462784,-1.1575933858476115,-0.5045537197103075,-4.501123994998311,-0.7099803662636867,0.5620928574322241,-0.6283135869264285,-2.9355014231806775,-0.38650052169999316,0.09373175054979238,1.3123976753749242,-2.663493466212036,-0.6553406800702606,0.28792213295653424,-1.2097869176923846,1.0611420203396114,0.5042588573310881,3.265389432961866
1,-3.949952559393678,-0.29157985695214883,-1.017059885229067,-1.1771106374636684,16.774322819790008,-32.34657737333425,-15.360452413633414,-30.957884411329402,5.5450696132048884,-41.03521572573168,-0.9325995845553645,-2.757070439138409,0.4599908500021547,1.241811525359608,37.77393128497935,-3.053596499823363,-10.796959129188627,23.867648698218005,-19.632277015643357,24.19661220106367,-1.9481452227095555,0.4509430301087296,-0.23709978472197757,-1.0000544231378832,-4.991894211611998,-24.125839743687557,29.129063847357795,41.03019641476153,-12.726420091046037,-40.36097465323157,0.7760094358192496,0.9829116976153603,1.1540545991733873,-0.8787502762314013,-40.97649639459149,29.39407535363367,-7.2092794350219584,32.082166095080076,37.835572624982035,10.326220780188004,-1.0000071072646692,0.9927810640955166,1.0000048844940288,0.9823971825284912,0.04670850166905885,0.03038629927244768,0.3556566560008818,0.3511297425674683,-0.09675328746052704,-0.3729510596192148,0.7221599501091612,0.1784987744819611,-0.6069104827877421,1.7323253347590915,-0.9706168972515274,-1.2269675809305802,0.6918755554603332,1.2874157459231172,-0.7133600139710825,-1.1264062048194823,1.1587326512514646,1.1246968324131694,-1.8892608646577462,1.0629803980450294,0.16226103981088302,-1.0758517767652511,-1.7373238128809008,-0.4314496310494552,-0.8020103248841349,-1.121272337304587,-0.9034485379602601,2.037212434864184,-2.984275872550314,-0.41195219922357823,3.135168358759587,-3.0078643356975148,-3.535497615868305,-2.152147797782959,1.0896335965960442,-1.871340798547582,-0.7223838265601019,0.3061489148075391,-1.160703221806054,0.870017943499416,0.8977908577175495,2.241247252507804
2,-0.9874881398484195,-0.9997023666930817,-0.9562573920903727,-0.9544140303759473,0.07595814499575208,-0.1880616553587711,-0.01631511231765584,-0.18074127118407468,0.2192414317429553,0.11507788655496277,-1.000330280640391,0.0339496684015747,0.9935802360046543,0.9934492202876865,-0.037636543079447554,-0.05856621645166198,-0.04505278154176421,-0.017604568807793635,0.15605496894282112,-0.014129412366717522,-0.9913638411421406,1.000529848053744,0.2655517588886149,0.6078762179857722,0.006569741983118038,-0.006956039879054498,0.01755147331717116,-0.052870348604139805,-0.15834780646533614,0.014117507169943025,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.025651687456972234,-0.00044039637049099456,0.028284810698626883,-0.034254838477619294,-0.013026631398445426,-0.029730355864783196,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.02435523141686395,-0.024401021289501886,0.024170870539627395,-0.02459060061124743,0.02444037052969085,0.024603444240077325,0.7142764757125737,-0.10800958727343561,-0.377084555521417,-1.9369916118143675,-1.0496127972849518,0.054648605246159984,1.4703608610744772,-0.9928759765043756,1.3202210648251702,-0.6057493204335732,1.354626354596095,1.019620353113784,1.3995218495112292,-1.2211330070675601,-1.3297805521225667,-1.4146513731581247,-0.8160249577680458,0.16775082087465013,1.0570777614584204,-0.08590714178514618,-0.2695316835413905,2.417720901825458,3.294786427811223,0.9457249885286416,-2.5938709421451103,-5.394627487904454,-3.062371483020272,0.34978911292178533,-0.8702427895606689,-1.226592249076172,-0.7144480590642591,0.31586605586897526,-1.353374083795585,0.7075037172598462,0.27444466669256784,2.623733049937869
3,-0.9874881398484195,-0.9997023666930817,-0.9617848914666177,-0.9597163305447026,0.012253992860471212,0.034344322002988883,-0.013487327386604108,0.03451635916270741,0.020748332264516188,0.024123147605268368,-1.000330280640391,0.012507772569001206,0.9935802360046543,0.9934492202876865,-0.012888589985021293,0.02617898599764239,-0.017095784694804366,0.005675253804116181,-0.009851829007978716,-0.0340737756752113,-0.9913638411421406,1.000529848053744,0.2560677674997358,0.6078762179857722,-0.021254126693566095,-0.005396590096651554,-0.03450311646502793,-0.024777402529534157,-0.015538543290755607,0.02838199487208836,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.02565168745560185,-0.0004403963504874427,0.028284810699440763,-0.03425483839638209,-0.013026631407945558,-0.029730355872239312,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.024355231417010858,-0.024401021287682217,0.024170870545647382,-0.02459060059758631,0.024440370526269562,0.02460344423125931,0.6798768400925079,0.09820024299942151,0.9367561693576462,0.5688279867641937,2.039129627999455,0.03840703486119558,-2.074406153936828,-2.1085006912367636,-0.7024786233199894,-0.731869068154403,1.262476554997629,-1.8198756322075562,0.7969091548504134,0.516934175856757,0.733393673300802,-1.658254468109495,-1.766671527154434,-0.33543662663479434,0.07081190003499487,-1.371308228199187,-0.44514846275217795,-4.090519183359734,0.4668387632716043,-0.15441488308640564,-3.2408435072724786,-5.615470919468884,-1.5187715049588484,1.0761370143436735,1.1498885152477731,-0.986613632797911,-0.6795070920614653,0.2920306638086818,-1.261650487445629,0.9716418228114729,0.4468417079434812,2.9970170663639144
4,-0.9874881398484195,-0.9997023666930817,-0.9617848914666177,-0.9597163305447026,0.012253992863743407,0.03434432201793047,-0.013487327382514744,0.03451635916987241,0.020748332239012995,0.02412314759749362,-1.000330280640391,0.012507772569001206,0.9935802360046543,0.9934492202876865,-0.012888589985615007,0.026178985980007,-0.017095784697668544,0.00567525379397779,-0.009851828984669655,-0.03407377567180364,-0.9913638411421406,1.000529848053744,0.2560677674997358,0.6078762179857722,-0.021254126693366043,-0.005396590098408115,-0.03450311646570895,-0.024777402530782,-0.01553854328366959,0.02838199487480267,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.02565168745560185,-0.0004403963504877162,0.028284810699440725,-0.03425483839638315,-0.013026631407945435,-0.0297303558722392,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.02435523141701091,-0.024401021287682217,0.024170870545647382,-0.024590600597586606,0.024440370526269545,0.02460344423125931,0.7438893083565205,-0.04547841434667901,-0.6388241701543904,1.3214939662429355,-1.5749278630536712,-0.9868772381674974,-0.45639970549365466,2.1682321998389136,-0.5628595469371769,-0.6666838070058156,1.2104425735653555,0.624324190319374,-2.1613700500109205,0.8003151809196167,-0.9334704417440461,-1.780670849182518,-2.018800267574297,-0.338339307876358,0.3235457295637058,0.6683737060706143,-0.8150602908918376,1.3689943494246017,-3.2568443222692194,-0.4881147562176404,1.5880778812035274,-3.645391280594321,-4.055604034908176,-1.6655973874041325,2.9773571055072803,-0.01725953375692645,-0.7440750019871573,0.23313909726668067,-1.2124843771627212,0.8228952507871579,0.8092681979464842,2.0871665882870225
5,-0.9874881398484195,-0.9997023666930817,-0.9617848914666177,-0.9597163305447026,0.012253992863743407,0.03434432201793047,-0.013487327382514744,0.03451635916987241,0.020748332239012995,0.02412314759749362,-1.000330280640391,0.012507772569001206,0.9935802360046543,0.9934492202876865,-0.012888589985615007,0.026178985980007,-0.017095784697668544,0.00567525379397779,-0.009851828984669655,-0.03407377567180364,-0.9913638411421406,1.000529848053744,0.2560677674997358,0.6078762179857722,-0.021254126693366043,-0.005396590098408115,-0.03450311646570895,-0.024777402530782,-0.01553854328366959,0.02838199487480267,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.02565168745560185,-0.0004403963504877162,0.028284810699440725,-0.03425483839638315,-0.013026631407945435,-0.0297303558722392,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.02435523141701091,-0.024401021287682217,0.024170870545647382,-0.024590600597586606,0.024440370526269545,0.02460344423125931,0.7063490496149449,-0.0566105191796881,-0.3031347722126386,-2.0487779555100336,-0.8986792805529499,0.30302266598951844,1.3200320724356076,-0.2596924030116909,1.6640050712581702,-0.060074206406311816,1.3315147708639217,1.1139315425162297,1.514071041953824,-1.2099095159937363,-1.3054605165849429,-0.9206539760088509,-1.2473347761810258,0.9491612362141456,1.1632603129632186,0.07883133269722488,-0.31404093777678116,2.5375145776201076,3.346058404835749,1.2056827981923932,-2.9636227954495955,-4.5981538431081574,-3.804530360844034,0.8845176252452895,-1.0768147865410955,-0.1149261194897136,-0.706480053390831,0.34579536013558426,-1.330169109342534,0.803764645348039,0.3191108215599421,2.7242215030366164
6,-0.9874881398484195,-0.9997023666930817,-0.9617848914666177,-0.9597163305447026,0.012253992863743407,0.03434432201793047,-0.013487327382514744,0.03451635916987241,0.020748332239012995,0.02412314759749362,-1.000330280640391,0.012507772569001206,0.9935802360046543,0.9934492202876865,-0.012888589985615007,0.026178985980007,-0.017095784697668544,0.00567525379397779,-0.009851828984669655,-0.03407377567180364,-0.9913638411421406,1.000529848053744,0.2560677674997358,0.6078762179857722,-0.021254126693366043,-0.005396590098408115,-0.03450311646570895,-0.024777402530782,-0.01553854328366959,0.02838199487480267,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.02565168745560185,-0.0004403963504877162,0.028284810699440725,-0.03425483839638315,-0.013026631407945435,-0.0297303558722392,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.02435523141701091,-0.024401021287682217,0.024170870545647382,-0.024590600597586606,0.024440370526269545,0.02460344423125931,0.6472774220290158,-0.10073873777286137,1.247096613131317,1.1464401008217233,1.3055372291986078,1.1779112807654337,-0.1447752962444908,-0.7590622999737637,-0.6897515039929362,-1.7725299789013742,1.2180074751826955,-1.9977809271267748,0.866401392696083,0.6714166870107485,-0.0131195288697056,-0.1240882373171052,0.6637068506989448,1.4433853068933724,0.2786033687941943,-2.0897809112062884,-0.5282198243126425,-4.298703866357408,0.5955412377103907,-0.14123953806369996,-4.692788732946753,-3.4707262586817866,0.5461874828997302,3.3155110849399057,1.75933948777361,-1.5797092620369289,-0.6464662823045864,0.3747184897327512,-1.216919699485486,1.1145287570390383,0.5304343954091737,3.1875350735404795
7,-0.9874881398484195,-0.9997023666930817,-0.9617848914666177,-0.9597163305447026,0.012253992863743407,0.03434432201793047,-0.013487327382514744,0.03451635916987241,0.020748332239012995,0.02412314759749362,-1.000330280640391,0.012507772569001206,0.9935802360046543,0.9934492202876865,-0.012888589985615007,0.026178985980007,-0.017095784697668544,0.00567525379397779,-0.009851828984669655,-0.03407377567180364,-0.9913638411421406,1.000529848053744,0.2560677674997358,0.6078762179857722,-0.021254126693366043,-0.005396590098408115,-0.03450311646570895,-0.024777402530782,-0.01553854328366959,0.02838199487480267,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.02565168745560185,-0.0004403963504877162,0.028284810699440725,-0.03425483839638315,-0.013026631407945435,-0.0297303558722392,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.02435523141701091,-0.024401021287682217,0.024170870545647382,-0.024590600597586606,0.024440370526269545,0.02460344423125931,0.7285028720675472,0.029225409011349804,-1.593495264665212,0.30765475607913767,-1.3675898352910378,0.2254580031510239,-0.7220494929848374,-1.1880517161710904,-0.8123250060761077,1.5023734695477011,1.0863288534063142,0.28123183388661144,-2.3865413417273964,0.31543659704907817,-0.6151556281619033,0.8850353644234568,0.03434529048187138,-2.7153757692828,0.9167065149036713,0.2664128437287619,-1.1780850887383068,0.42580002565306824,-2.739450236815127,0.38031380346721816,0.7495663946632425,0.8529337525647304,-1.0629118283297396,-2.5121156394479405,1.9277105796821405,0.9038243263069107,-0.7294305284208256,0.35733054237472134,-1.0885470175684702,0.8263633843124351,1.1736521205587753,1.3991601694498024
8,-0.9874881398484195,-0.9997023666930817,-0.9617848914666177,-0.9597163305447026,0.012253992863743407,0.03434432201793047,-0.013487327382514744,0.03451635916987241,0.020748332239012995,0.02412314759749362,-1.000330280640391,0.012507772569001206,0.9935802360046543,0.9934492202876865,-0.012888589985615007,0.026178985980007,-0.017095784697668544,0.00567525379397779,-0.009851828984669655,-0.03407377567180364,-0.9913638411421406,1.000529848053744,0.2560677674997358,0.6078762179857722,-0.021254126693366043,-0.005396590098408115,-0.03450311646570895,-0.024777402530782,-0.01553854328366959,0.02838199487480267,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.02565168745560185,-0.0004403963504877162,0.028284810699440725,-0.03425483839638315,-0.013026631407945435,-0.0297303558722392,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.02435523141701091,-0.024401021287682217,0.024170870545647382,-0.024590600597586606,0.024440370526269545,0.02460344423125931,0.6488708325681397,-0.01219238380424101,0.9714501928239055,-1.668283759117283,1.3698680055884997,-0.22354480346337058,-1.4808400689232208,2.001669532477464,-0.042224167887074025,0.9946242457052937,1.267879650290387,1.8446564785101673,1.0925541474722449,-1.094039485384769,-0.2914813017672848,1.528389314308841,-1.6469239402078732,0.9907755385220393,-1.5971767603140177,0.09206208642037023,-0.3998602459251187,4.143977836903738,0.9992223284455369,-0.1696939097228003,-5.461831505464042,3.514675635981429,-0.9827914334708313,0.3898596311529639,-1.0504713868803526,0.5276843547477533,-0.6484610472014603,0.42387837693232305,-1.2670928313665168,1.1067972674456867,0.4014577438994889,3.1082633302006992
9,-0.9874881398484195,-0.9997023666930817,-0.9617848914666177,-0.9597163305447026,0.012253992863743407,0.03434432201793047,-0.013487327382514744,0.03451635916987241,0.020748332239012995,0.02412314759749362,-1.000330280640391,0.012507772569001206,0.9935802360046543,0.9934492202876865,-0.012888589985615007,0.026178985980007,-0.017095784697668544,0.00567525379397779,-0.009851828984669655,-0.03407377567180364,-0.9913638411421406,1.000529848053744,0.2560677674997358,0.6078762179857722,-0.021254126693366043,-0.005396590098408115,-0.03450311646570895,-0.024777402530782,-0.01553854328366959,0.02838199487480267,0.9932920778486395,0.9829116976153603,0.9990323395829324,-0.8827265218252086,0.02565168745560185,-0.0004403963504877162,0.028284810699440725,-0.03425483839638315,-0.013026631407945435,-0.0297303558722392,-1.0000071072646692,1.0000809248609248,1.0000048844940288,0.997990788600372,0.02435523141701091,-0.024401021287682217,0.024170870545647382,-0.024590600597586606,0.024440370526269545,0.02460344423125931,0.7179196889763256,0.37113799620249444,-0.2515089969368486,1.9527995257745048,-0.31326128014837223,-0.48346663118324296,1.5166376387689835,0.3043104028349948,1.475717026514919,-0.30671764689679576,1.3471971553602358,-1.1885299580385753,1.3017261273609453,0.7761956797237316,-0.9445473585497453,1.0343339797821935,0.2507085307747478,-0.6005548227554244,2.2509132899608977,0.8287091939788449,-0.2514966799641046,-2.7569290217733973,2.90830177998504,-2.1002329691758757,-3.0659703330073347,4.5826804154904455,-0.3732945510040779,-0.8622849995612994,2.2361243369227104,0.9172745259788245,-0.7179555234003946,0.2986818958115476,-1.3456397028148999,0.6860679748430659,0.2569214664905777,2.6749925188578065
